Localização,Inventário,Denominação do Imobilizado,Vida,Valor Aquisição,Valor Contábil,Item Consumível Similar,Percentagem de Similaridade (%),Data Incorporação,Justificativa de Reprova
6.03 ARARAQUARA,1279378,CATRACA INTERNA C/PEDESTAL,15,"R$ 6050,00","R$ 4638,33",CATRACA BLINDADA,36.1%,2023-08-25 00:00:00,MANTER: Baixa similaridade (36.1%) com consumível 'CATRACA BLINDADA...'. Provavelmente corretamente classificado.
6.03 ARARAQUARA,931318,CARRINHO FECHADO PORTA FERRAM./BEZAFER,30,"R$ 754,00","R$ 0,00",CARRINHO PLÁST.P/FERRAM.C/3 BANDEJAS,38.9%,2010-02-25 00:00:00,MANTER: Baixa similaridade (38.9%) com consumível 'CARRINHO PLÁST.P/FERRAM.C/3 BANDEJAS...'. Provavelmente corretamente classificado.
6.03 ARARAQUARA,1093286,CARRINHO P/FERRAMENTAS C/4 GAVETAS/MARCON,30,"R$ 760,00","R$ 0,00",CAIXA DE FERRAMENTAS C/5 GAVETAS,50.2%,2014-03-25 00:00:00,AVALIAR: Similaridade moderada (50.2%) com consumível 'CAIXA DE FERRAMENTAS C/5 GAVETAS...'. Possível reclassificação.
6.03 ARARAQUARA,896358,TÁBUA DE PASSAR ROUPAS - MADEIRA,10,"R$ 460,00","R$ 0,00",TÁBUA DE PASSAR ROUPA,52.7%,2009-04-30 00:00:00,AVALIAR: Similaridade moderada (52.7%) com consumível 'TÁBUA DE PASSAR ROUPA...'. Possível reclassificação.
6.03 ARARAQUARA,1093282,CARRINHO P/FERRAMENTAS C/4 GAVETAS/MARCON,30,"R$ 760,00","R$ 0,00",CAIXA DE FERRAMENTAS C/5 GAVETAS,50.2%,2014-03-25 00:00:00,AVALIAR: Similaridade moderada (50.2%) com consumível 'CAIXA DE FERRAMENTAS C/5 GAVETAS...'. Possível reclassificação.
6.03 ARARAQUARA,1093283,CARRINHO P/FERRAMENTAS C/4 GAVETAS/MARCON,30,"R$ 760,00","R$ 0,00",CAIXA DE FERRAMENTAS C/5 GAVETAS,50.2%,2014-03-25 00:00:00,AVALIAR: Similaridade moderada (50.2%) com consumível 'CAIXA DE FERRAMENTAS C/5 GAVETAS...'. Possível reclassificação.
6.03 ARARAQUARA,1093284,CARRINHO P/FERRAMENTAS C/4 GAVETAS/MARCON,30,"R$ 760,00","R$ 0,00",CAIXA DE FERRAMENTAS C/5 GAVETAS,50.2%,2014-03-25 00:00:00,AVALIAR: Similaridade moderada (50.2%) com consumível 'CAIXA DE FERRAMENTAS C/5 GAVETAS...'. Possível reclassificação.
6.03 ARARAQUARA,1181119,ESCADA EM FIBRA 7D - DUPLO ACESSO/ W BERTOLO,15,"R$ 337,88","R$ 39,41",ESCADA DE FIBRA 5D - DUPLO,62.3%,2017-02-20 00:00:00,RECLASSIFICAR: Alta similaridade (62.3%) com consumível 'ESCADA DE FIBRA 5D - DUPLO...'. Forte indicação de má classificação.
6.03 ARARAQUARA,923145,ESCADA DE ABRIR DE FIBRA 3MTS/WBERTOLO,15,"R$ 560,69","R$ 0,00",ESCADA DE FIBRA 5D - DUPLO,41.7%,2010-01-18 00:00:00,AVALIAR: Similaridade moderada (41.7%) com consumível 'ESCADA DE FIBRA 5D - DUPLO...'. Possível reclassificação.
6.03 ARARAQUARA,952115,ESCADA DUPLA C/PLATAF. 07 DEGR./W.BERTOLO,15,"R$ 224,47","R$ 0,00",ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS,38.1%,2010-08-13 00:00:00,MANTER: Baixa similaridade (38.1%) com consumível 'ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS...'. Provavelmente corretamente classificado.
6.03 ARARAQUARA,954254,"ESCADA DE ABRIR 1,50MTS 05DEGR./W.BERTOLO",15,"R$ 254,40","R$ 0,00",ESCADA DE ABRIR (CÓD INATIVO),37.0%,2010-08-24 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'ESCADA DE ABRIR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
6.03 ARARAQUARA,954256,"ESCADA DE ABRIR 1,50MTS 05DEGR./W.BERTOLO",15,"R$ 254,40","R$ 0,00",ESCADA DE ABRIR (CÓD INATIVO),37.0%,2010-08-24 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'ESCADA DE ABRIR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
6.03 ARARAQUARA,954258,"ESCADA DE ABRIR 1,50MTS 05DEGR./W.BERTOLO",15,"R$ 254,40","R$ 0,00",ESCADA DE ABRIR (CÓD INATIVO),37.0%,2010-08-24 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'ESCADA DE ABRIR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
6.03 ARARAQUARA,954260,"ESCADA DE ABRIR 1,50MTS 05DEGR./W.BERTOLO",15,"R$ 254,40","R$ 0,00",ESCADA DE ABRIR (CÓD INATIVO),37.0%,2010-08-24 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'ESCADA DE ABRIR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
6.03 ARARAQUARA,954263,"ESCADA DE ABRIR 1,50MTS 05DEGR./W.BERTOLO",15,"R$ 254,40","R$ 0,00",ESCADA DE ABRIR (CÓD INATIVO),37.0%,2010-08-24 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'ESCADA DE ABRIR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
6.03 ARARAQUARA,896359,TÁBUA DE PASSAR ROUPAS - MADEIRA,10,"R$ 460,00","R$ 0,00",TÁBUA DE PASSAR ROUPA,52.7%,2009-04-30 00:00:00,AVALIAR: Similaridade moderada (52.7%) com consumível 'TÁBUA DE PASSAR ROUPA...'. Possível reclassificação.
6.03 ARARAQUARA,914261,TELA ELÉTRICA P/PROJEÇÃO 120P/TES,10,"R$ 920,73","R$ 0,00",TELA DE PROJEÇAO MOTORIZADA,40.3%,2009-11-23 00:00:00,AVALIAR: Similaridade moderada (40.3%) com consumível 'TELA DE PROJEÇAO MOTORIZADA...'. Possível reclassificação.
6.03 ARARAQUARA,1171636,"ESCADA EXTENSÍVEL DE FIBRA 5,70X10,20 M/ W BERTOLO",15,"R$ 705,00","R$ 52,87",ESCADA EXTENSÍVEL DE FIBRA C/(PATRIMÔNIO,56.1%,2016-09-08 00:00:00,AVALIAR: Similaridade moderada (56.1%) com consumível 'ESCADA EXTENSÍVEL DE FIBRA C/(PATRIMÔNIO...'. Possível reclassificação.
6.03 ARARAQUARA,1171637,ESCADA EM FIBRA 12D - DUPLO ACESSO/W BERTOLO,15,"R$ 587,05","R$ 43,99",ESCADA DE FIBRA 5D - DUPLO,55.0%,2016-09-08 00:00:00,AVALIAR: Similaridade moderada (55.0%) com consumível 'ESCADA DE FIBRA 5D - DUPLO...'. Possível reclassificação.
6.03 ARARAQUARA,923141,ESCADA DE ABRIR DE FIBRA 3MTS/WBERTOLO,15,"R$ 560,69","R$ 0,00",ESCADA DE FIBRA 5D - DUPLO,41.7%,2010-01-18 00:00:00,AVALIAR: Similaridade moderada (41.7%) com consumível 'ESCADA DE FIBRA 5D - DUPLO...'. Possível reclassificação.
6.03 ARARAQUARA,923144,ESCADA DE ABRIR DE FIBRA 3MTS/WBERTOLO,15,"R$ 560,69","R$ 0,00",ESCADA DE FIBRA 5D - DUPLO,41.7%,2010-01-18 00:00:00,AVALIAR: Similaridade moderada (41.7%) com consumível 'ESCADA DE FIBRA 5D - DUPLO...'. Possível reclassificação.
6.03 ARARAQUARA,1186476,ANDAIME INDUSTRIAL DE 12 METROS/FERRARI,15,"R$ 7243,54","R$ 1146,92",ROLAMENTO INDUSTRIAL DE ESFERA,32.5%,2017-07-11 00:00:00,MANTER: Baixa similaridade (32.5%) com consumível 'ROLAMENTO INDUSTRIAL DE ESFERA...'. Provavelmente corretamente classificado.
6.03 ARARAQUARA,923136,ESCADA DE ABRIR DE FIBRA 3MTS/WBERTOLO,15,"R$ 560,69","R$ 0,00",ESCADA DE FIBRA 5D - DUPLO,41.7%,2010-01-18 00:00:00,AVALIAR: Similaridade moderada (41.7%) com consumível 'ESCADA DE FIBRA 5D - DUPLO...'. Possível reclassificação.
6.03 ARARAQUARA,923138,ESCADA DE ABRIR DE FIBRA 3MTS/WBERTOLO,15,"R$ 560,69","R$ 0,00",ESCADA DE FIBRA 5D - DUPLO,41.7%,2010-01-18 00:00:00,AVALIAR: Similaridade moderada (41.7%) com consumível 'ESCADA DE FIBRA 5D - DUPLO...'. Possível reclassificação.
6.03 ARARAQUARA,923139,ESCADA DE ABRIR DE FIBRA 3MTS/WBERTOLO,15,"R$ 560,69","R$ 0,00",ESCADA DE FIBRA 5D - DUPLO,41.7%,2010-01-18 00:00:00,AVALIAR: Similaridade moderada (41.7%) com consumível 'ESCADA DE FIBRA 5D - DUPLO...'. Possível reclassificação.
6.03 ARARAQUARA,923140,ESCADA DE ABRIR DE FIBRA 3MTS/WBERTOLO,15,"R$ 560,69","R$ 0,00",ESCADA DE FIBRA 5D - DUPLO,41.7%,2010-01-18 00:00:00,AVALIAR: Similaridade moderada (41.7%) com consumível 'ESCADA DE FIBRA 5D - DUPLO...'. Possível reclassificação.
6.03 ARARAQUARA,923142,ESCADA DE ABRIR DE FIBRA 3MTS/WBERTOLO,15,"R$ 560,69","R$ 0,00",ESCADA DE FIBRA 5D - DUPLO,41.7%,2010-01-18 00:00:00,AVALIAR: Similaridade moderada (41.7%) com consumível 'ESCADA DE FIBRA 5D - DUPLO...'. Possível reclassificação.
6.03 ARARAQUARA,923143,ESCADA DE ABRIR DE FIBRA 3MTS/WBERTOLO,15,"R$ 560,69","R$ 0,00",ESCADA DE FIBRA 5D - DUPLO,41.7%,2010-01-18 00:00:00,AVALIAR: Similaridade moderada (41.7%) com consumível 'ESCADA DE FIBRA 5D - DUPLO...'. Possível reclassificação.
6.03 ARARAQUARA,954253,"ESCADA DE ABRIR 1,50MTS 05DEGR./W.BERTOLO",15,"R$ 254,40","R$ 0,00",ESCADA DE ABRIR (CÓD INATIVO),37.0%,2010-08-24 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'ESCADA DE ABRIR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
6.03 ARARAQUARA,954255,"ESCADA DE ABRIR 1,50MTS 05DEGR./W.BERTOLO",15,"R$ 254,40","R$ 0,00",ESCADA DE ABRIR (CÓD INATIVO),37.0%,2010-08-24 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'ESCADA DE ABRIR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
6.03 ARARAQUARA,954259,"ESCADA DE ABRIR 1,50MTS 05DEGR./W.BERTOLO",15,"R$ 254,40","R$ 0,00",ESCADA DE ABRIR (CÓD INATIVO),37.0%,2010-08-24 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'ESCADA DE ABRIR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
6.03 ARARAQUARA,954245,ESCADA DUPLA C/PLATAF.07 DEGR./W.BERTOLO,15,"R$ 224,47","R$ 0,00",ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS,38.1%,2010-08-24 00:00:00,MANTER: Baixa similaridade (38.1%) com consumível 'ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS...'. Provavelmente corretamente classificado.
6.03 ARARAQUARA,954246,ESCADA DUPLA C/PLATAF.07 DEGR./W.BERTOLO,15,"R$ 224,47","R$ 0,00",ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS,38.1%,2010-08-24 00:00:00,MANTER: Baixa similaridade (38.1%) com consumível 'ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS...'. Provavelmente corretamente classificado.
6.03 ARARAQUARA,954247,ESCADA DUPLA C/PLATAF.07 DEGR./W.BERTOLO,15,"R$ 224,47","R$ 0,00",ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS,38.1%,2010-08-24 00:00:00,MANTER: Baixa similaridade (38.1%) com consumível 'ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS...'. Provavelmente corretamente classificado.
6.03 ARARAQUARA,954248,ESCADA DUPLA C/PLATAF.07 DEGR./W.BERTOLO,15,"R$ 224,47","R$ 0,00",ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS,38.1%,2010-08-24 00:00:00,MANTER: Baixa similaridade (38.1%) com consumível 'ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS...'. Provavelmente corretamente classificado.
6.03 ARARAQUARA,954249,ESCADA DUPLA C/PLATAF.07 DEGR./W.BERTOLO,15,"R$ 224,47","R$ 0,00",ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS,38.1%,2010-08-24 00:00:00,MANTER: Baixa similaridade (38.1%) com consumível 'ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS...'. Provavelmente corretamente classificado.
6.03 ARARAQUARA,954250,ESCADA DUPLA C/PLATAF.07 DEGR./W.BERTOLO,15,"R$ 224,47","R$ 0,00",ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS,38.1%,2010-08-24 00:00:00,MANTER: Baixa similaridade (38.1%) com consumível 'ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS...'. Provavelmente corretamente classificado.
6.03 ARARAQUARA,954251,ESCADA DUPLA C/PLATAF.07 DEGR./W.BERTOLO,15,"R$ 224,47","R$ 0,00",ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS,38.1%,2010-08-24 00:00:00,MANTER: Baixa similaridade (38.1%) com consumível 'ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS...'. Provavelmente corretamente classificado.
6.03 ARARAQUARA,954252,ESCADA DUPLA C/PLATAF.07 DEGR./W.BERTOLO,15,"R$ 224,47","R$ 0,00",ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS,38.1%,2010-08-24 00:00:00,MANTER: Baixa similaridade (38.1%) com consumível 'ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS...'. Provavelmente corretamente classificado.
6.03 ARARAQUARA,918489,TORRE DE RECALQUE D ÁGUA/DE LORENZO,10,"R$ 14750,00","R$ 0,00",TORRE DE ENTRADA DA BÓIA,29.0%,2009-12-22 00:00:00,MANTER: Similaridade muito baixa (29.0%). Mantém como patrimônio.
6.03 ARARAQUARA,923137,ESCADA DE ABRIR DE FIBRA 3MTS/WBERTOLO,15,"R$ 560,69","R$ 0,00",ESCADA DE FIBRA 5D - DUPLO,41.7%,2010-01-18 00:00:00,AVALIAR: Similaridade moderada (41.7%) com consumível 'ESCADA DE FIBRA 5D - DUPLO...'. Possível reclassificação.
6.03 ARARAQUARA,939214,CAVALETE P/ DESEMPENO DC-847/LDM,25,"R$ 437,87","R$ 0,00",CAVALETE DE VIOLINO 4.4,31.8%,2010-04-05 00:00:00,MANTER: Baixa similaridade (31.8%) com consumível 'CAVALETE DE VIOLINO 4.4...'. Provavelmente corretamente classificado.
6.03 ARARAQUARA,1189604,MANEQUIM P/TREINAMENTO DE RCP 2 EM 1/ SIMULAIDS,7,"R$ 780,00","R$ 130,00",BOLSA P/TRANSPORTE DE MANEQUIM RCP,32.3%,2017-08-23 00:00:00,MANTER: Baixa similaridade (32.3%) com consumível 'BOLSA P/TRANSPORTE DE MANEQUIM RCP...'. Provavelmente corretamente classificado.
6.03 ARARAQUARA,1189605,MANEQUIM P/TREINAMENTO DE RCP 2 EM 1/ SIMULAIDS,7,"R$ 780,00","R$ 130,00",BOLSA P/TRANSPORTE DE MANEQUIM RCP,32.3%,2017-08-23 00:00:00,MANTER: Baixa similaridade (32.3%) com consumível 'BOLSA P/TRANSPORTE DE MANEQUIM RCP...'. Provavelmente corretamente classificado.
6.03 ARARAQUARA,1291469,TRIPÉ P/RESGATE POR IÇAMENTO VERTICAL,15,"R$ 2380,00","R$ 1943,67",PERSIANA VERTICAL,30.7%,2024-02-26 00:00:00,MANTER: Baixa similaridade (30.7%) com consumível 'PERSIANA VERTICAL...'. Provavelmente corretamente classificado.
6.04 FRANCA,1364391,ESCADA DE FIBRA 10 DEGRAUS DUPLO ACESSO,15,"R$ 711,11","R$ 687,41",ESCADA DE FIBRA 5D - DUPLO,63.9%,2025-08-20 00:00:00,RECLASSIFICAR: Alta similaridade (63.9%) com consumível 'ESCADA DE FIBRA 5D - DUPLO...'. Forte indicação de má classificação.
6.04 FRANCA,859201,QUADRO BRANCO MAGNÉTICO - CORTIARTE,20,"R$ 234,30","R$ 0,00",QUADRO MAGNÉTICO BRANCO 90X60cm,59.8%,2008-10-03 00:00:00,AVALIAR: Similaridade moderada (59.8%) com consumível 'QUADRO MAGNÉTICO BRANCO 90X60cm...'. Possível reclassificação.
6.04 FRANCA,1090325,QUADRO BRANCO MAGNÉTICO C/DIAMAGRAÇÃO,20,"R$ 307,31","R$ 0,00",QUADRO MAGNÉTICO BRANCO 90X60cm,60.5%,2014-02-11 00:00:00,RECLASSIFICAR: Alta similaridade (60.5%) com consumível 'QUADRO MAGNÉTICO BRANCO 90X60cm...'. Forte indicação de má classificação.
6.04 FRANCA,1090328,QUADRO BRANCO MAGNÉTICO C/DIAMAGRAÇÃO,20,"R$ 307,31","R$ 0,00",QUADRO MAGNÉTICO BRANCO 90X60cm,60.5%,2014-02-11 00:00:00,RECLASSIFICAR: Alta similaridade (60.5%) com consumível 'QUADRO MAGNÉTICO BRANCO 90X60cm...'. Forte indicação de má classificação.
6.04 FRANCA,859205,QUADRO BRANCO MAGNÉTICO - CORTIARTE,20,"R$ 234,30","R$ 0,00",QUADRO MAGNÉTICO BRANCO 90X60cm,59.8%,2008-10-03 00:00:00,AVALIAR: Similaridade moderada (59.8%) com consumível 'QUADRO MAGNÉTICO BRANCO 90X60cm...'. Possível reclassificação.
6.04 FRANCA,933744,TORRE DE RECALQUE D ÁGUA/DE LORENZO,10,"R$ 14750,00","R$ 0,00",TORRE DE ENTRADA DA BÓIA,29.0%,2010-03-02 00:00:00,MANTER: Similaridade muito baixa (29.0%). Mantém como patrimônio.
6.04 FRANCA,953868,"ESCADA DE ABRIR 1,5MTS 05 DEGR./W.BERTOLO",15,"R$ 254,40","R$ 0,00",ESCADA DE ABRIR (CÓD INATIVO),37.0%,2010-08-18 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'ESCADA DE ABRIR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
6.04 FRANCA,1050213,ESCADA DE ABRIR FIBRA 7 DEGRAUS/W.BERTOLO,15,"R$ 270,27","R$ 0,00",ESCADA DE FIBRA COM TRÊS DEGRAUS,54.7%,2012-12-07 00:00:00,AVALIAR: Similaridade moderada (54.7%) com consumível 'ESCADA DE FIBRA COM TRÊS DEGRAUS...'. Possível reclassificação.
6.04 FRANCA,1050214,ESCADA DE ABRIR FIBRA 7 DEGRAUS/W.BERTOLO,15,"R$ 270,27","R$ 0,00",ESCADA DE FIBRA COM TRÊS DEGRAUS,54.7%,2012-12-07 00:00:00,AVALIAR: Similaridade moderada (54.7%) com consumível 'ESCADA DE FIBRA COM TRÊS DEGRAUS...'. Possível reclassificação.
6.04 FRANCA,1050215,ESCADA DE ABRIR FIBRA 7 DEGRAUS/W.BERTOLO,15,"R$ 270,27","R$ 0,00",ESCADA DE FIBRA COM TRÊS DEGRAUS,54.7%,2012-12-07 00:00:00,AVALIAR: Similaridade moderada (54.7%) com consumível 'ESCADA DE FIBRA COM TRÊS DEGRAUS...'. Possível reclassificação.
6.04 FRANCA,1050216,ESCADA DE ABRIR FIBRA 7 DEGRAUS/W.BERTOLO,15,"R$ 270,27","R$ 0,00",ESCADA DE FIBRA COM TRÊS DEGRAUS,54.7%,2012-12-07 00:00:00,AVALIAR: Similaridade moderada (54.7%) com consumível 'ESCADA DE FIBRA COM TRÊS DEGRAUS...'. Possível reclassificação.
6.04 FRANCA,1050217,ESCADA DE ABRIR FIBRA 7 DEGRAUS/W.BERTOLO,15,"R$ 270,27","R$ 0,00",ESCADA DE FIBRA COM TRÊS DEGRAUS,54.7%,2012-12-07 00:00:00,AVALIAR: Similaridade moderada (54.7%) com consumível 'ESCADA DE FIBRA COM TRÊS DEGRAUS...'. Possível reclassificação.
6.04 FRANCA,1050218,ESCADA DE ABRIR FIBRA 7 DEGRAUS/W.BERTOLO,15,"R$ 270,27","R$ 0,00",ESCADA DE FIBRA COM TRÊS DEGRAUS,54.7%,2012-12-07 00:00:00,AVALIAR: Similaridade moderada (54.7%) com consumível 'ESCADA DE FIBRA COM TRÊS DEGRAUS...'. Possível reclassificação.
6.04 FRANCA,1050219,ESCADA DE ABRIR FIBRA 7 DEGRAUS/W.BERTOLO,15,"R$ 270,27","R$ 0,00",ESCADA DE FIBRA COM TRÊS DEGRAUS,54.7%,2012-12-07 00:00:00,AVALIAR: Similaridade moderada (54.7%) com consumível 'ESCADA DE FIBRA COM TRÊS DEGRAUS...'. Possível reclassificação.
6.04 FRANCA,1050220,ESCADA DE ABRIR FIBRA 7 DEGRAUS/W.BERTOLO,15,"R$ 270,27","R$ 0,00",ESCADA DE FIBRA COM TRÊS DEGRAUS,54.7%,2012-12-07 00:00:00,AVALIAR: Similaridade moderada (54.7%) com consumível 'ESCADA DE FIBRA COM TRÊS DEGRAUS...'. Possível reclassificação.
6.04 FRANCA,953859,ESCADA DUPLA C/PLATAF.07 DEGR./W.BERTOLO,15,"R$ 224,47","R$ 0,00",ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS,38.1%,2010-08-18 00:00:00,MANTER: Baixa similaridade (38.1%) com consumível 'ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS...'. Provavelmente corretamente classificado.
6.04 FRANCA,953860,ESCADA DUPLA C/PLATAF.07 DEGR./W.BERTOLO,15,"R$ 224,47","R$ 0,00",ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS,38.1%,2010-08-18 00:00:00,MANTER: Baixa similaridade (38.1%) com consumível 'ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS...'. Provavelmente corretamente classificado.
6.04 FRANCA,953861,ESCADA DUPLA C/PLATAF.07 DEGR./W.BERTOLO,15,"R$ 224,47","R$ 0,00",ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS,38.1%,2010-08-18 00:00:00,MANTER: Baixa similaridade (38.1%) com consumível 'ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS...'. Provavelmente corretamente classificado.
6.04 FRANCA,953862,ESCADA DUPLA C/PLATAF.07 DEGR./W.BERTOLO,15,"R$ 224,47","R$ 0,00",ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS,38.1%,2010-08-18 00:00:00,MANTER: Baixa similaridade (38.1%) com consumível 'ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS...'. Provavelmente corretamente classificado.
